"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtletí","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741372175","31.8","316","78","80403","100","5103","D","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373275","164.4","316","78","80403","100","5103","N","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373495","299.7","316","78","80403","100","5103","P","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741372285","54.8","316","78","80403","100","5103","E","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372395","271.9","316","78","80403","100","5103","F","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380379","53.7","316","78","80403","200","5103","E","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381369","153.6","316","78","80403","200","5103","N","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741381589","271.5","316","78","80403","200","5103","P","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741372505","519.9","316","78","80403","100","5103","G","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381479","289.5","316","78","80403","200","5103","O","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741380489","268.7","316","78","80403","200","5103","F","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741380709","272.2","316","78","80403","200","5103","H","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741381809","51","316","78","80403","200","5103","R","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741379939","118.9","316","78","80403","200","5103","A","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"741381919","39.7","316","78","80403","200","5103","S","2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"786863104","4051.6","316","78","80403","200",,,"2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863116","4184.6","316","78","80403","100",,,"2008","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373620","284.4","316","78","80403","100","5103","Q","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741380504","260.5","316","78","80403","200","5103","F","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741381494","297.3","316","78","80403","200","5103","O","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741372630","256.3","316","78","80403","100","5103","H","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741381714","269","316","78","80403","200","5103","Q","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"741380724","252.5","316","78","80403","200","5103","H","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741372740","118.6","316","78","80403","100","5103","I","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380834","113.3","316","78","80403","200","5103","I","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371860","107.5","316","78","80403","100","5103","A","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741380614","486.7","316","78","80403","200","5103","G","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381164","41.6","316","78","80403","200","5103","L","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741380174","1047.3","316","78","80403","200","5103","C","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741371970","36.1","316","78","80403","100","5103","B","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741381274","148.8","316","78","80403","200","5103","M","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380284","28.7","316","78","80403","200","5103","D","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741381934","45.5","316","78","80403","200","5103","S","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"741380944","94.8","316","78","80403","200","5103","J","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741380064","36","316","78","80403","200","5103","B","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741381054","69.1","316","78","80403","200","5103","K","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741372850","97","316","78","80403","100","5103","J","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741372080","1062.1","316","78","80403","100","5103","C","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741372960","70.5","316","78","80403","100","5103","K","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373070","43.8","316","78","80403","100","5103","L","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373180","156.3","316","78","80403","100","5103","M","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741373400","302.5","316","78","80403","100","5103","O","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741373730","53.3","316","78","80403","100","5103","R","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"741373840","49.7","316","78","80403","100","5103","S","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"741372190","29.7","316","78","80403","100","5103","D","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373290","151.6","316","78","80403","100","5103","N","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373510","283.6","316","78","80403","100","5103","P","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741372300","51.4","316","78","80403","100","5103","E","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372410","264.3","316","78","80403","100","5103","F","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380394","50.5","316","78","80403","200","5103","E","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381384","145.1","316","78","80403","200","5103","N","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741372520","506.5","316","78","80403","100","5103","G","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381604","260.2","316","78","80403","200","5103","P","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741381824","49.9","316","78","80403","200","5103","R","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741379954","105.2","316","78","80403","200","5103","A","2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"786863416","3801.8","316","78","80403","200",,,"2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863428","3925","316","78","80403","100",,,"2010","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373611","270.8","316","78","80403","100","5103","Q","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741380495","257","316","78","80403","200","5103","F","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741372621","266.9","316","78","80403","100","5103","H","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741381705","254.2","316","78","80403","200","5103","Q","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"741372731","127.8","316","78","80403","100","5103","I","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380825","121.8","316","78","80403","200","5103","I","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371851","110.1","316","78","80403","100","5103","A","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741380605","493.5","316","78","80403","200","5103","G","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381155","44.6","316","78","80403","200","5103","L","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741380165","1123.5","316","78","80403","200","5103","C","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741371961","38.3","316","78","80403","100","5103","B","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741380275","30.6","316","78","80403","200","5103","D","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741381265","146.8","316","78","80403","200","5103","M","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380935","94.1","316","78","80403","200","5103","J","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741380055","38.3","316","78","80403","200","5103","B","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741381045","70","316","78","80403","200","5103","K","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741372841","95.9","316","78","80403","100","5103","J","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741373171","154.4","316","78","80403","100","5103","M","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741372071","1133","316","78","80403","100","5103","C","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741372951","72","316","78","80403","100","5103","K","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373061","46.5","316","78","80403","100","5103","L","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373391","292.6","316","78","80403","100","5103","O","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741373721","53.4","316","78","80403","100","5103","R","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"741373831","44.1","316","78","80403","100","5103","S","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"741372181","31.8","316","78","80403","100","5103","D","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373281","139.9","316","78","80403","100","5103","N","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373501","296.5","316","78","80403","100","5103","P","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741372291","51.7","316","78","80403","100","5103","E","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372401","260.3","316","78","80403","100","5103","F","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380385","50.8","316","78","80403","200","5103","E","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381375","132","316","78","80403","200","5103","N","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741381595","269.6","316","78","80403","200","5103","P","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741372511","511.9","316","78","80403","100","5103","G","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381485","287.3","316","78","80403","200","5103","O","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741380715","263.3","316","78","80403","200","5103","H","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741381815","50.6","316","78","80403","200","5103","R","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741379945","107.1","316","78","80403","200","5103","A","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"741381925","40.5","316","78","80403","200","5103","S","2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"786863224","3875.7","316","78","80403","200",,,"2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863236","3998","316","78","80403","100",,,"2009","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373619","282.4","316","78","80403","100","5103","Q","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741380503","256.7","316","78","80403","200","5103","F","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741381493","296.7","316","78","80403","200","5103","O","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741372629","255.8","316","78","80403","100","5103","H","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741381713","266.4","316","78","80403","200","5103","Q","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"741380723","252.5","316","78","80403","200","5103","H","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741372739","118.7","316","78","80403","100","5103","I","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380833","113.8","316","78","80403","200","5103","I","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371859","105.9","316","78","80403","100","5103","A","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741380613","486.7","316","78","80403","200","5103","G","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381163","41.5","316","78","80403","200","5103","L","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741380173","1035","316","78","80403","200","5103","C","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741371969","36.6","316","78","80403","100","5103","B","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741381273","148.6","316","78","80403","200","5103","M","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380283","28.4","316","78","80403","200","5103","D","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741381933","45.7","316","78","80403","200","5103","S","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"741380943","94.6","316","78","80403","200","5103","J","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741380063","36.5","316","78","80403","200","5103","B","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741381053","69","316","78","80403","200","5103","K","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741372849","96.8","316","78","80403","100","5103","J","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741372079","1047.9","316","78","80403","100","5103","C","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741372959","70.2","316","78","80403","100","5103","K","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373069","43.8","316","78","80403","100","5103","L","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373179","156.1","316","78","80403","100","5103","M","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741373399","302.2","316","78","80403","100","5103","O","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741373729","53.7","316","78","80403","100","5103","R","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"741373839","49.7","316","78","80403","100","5103","S","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"741372189","29.3","316","78","80403","100","5103","D","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373289","148.7","316","78","80403","100","5103","N","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373509","300.4","316","78","80403","100","5103","P","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741372299","50.8","316","78","80403","100","5103","E","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372409","260","316","78","80403","100","5103","F","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380393","49.8","316","78","80403","200","5103","E","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381383","141.5","316","78","80403","200","5103","N","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741372519","504.3","316","78","80403","100","5103","G","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381603","271.9","316","78","80403","200","5103","P","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741381823","50.4","316","78","80403","200","5103","R","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741379953","103.6","316","78","80403","200","5103","A","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"786863392","3789.5","316","78","80403","200",,,"2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863404","3913","316","78","80403","100",,,"2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373518","302.2","316","78","80403","100","5103","P","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741373628","286.3","316","78","80403","100","5103","Q","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741380512","239.8","316","78","80403","200","5103","F","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741381502","277.4","316","78","80403","200","5103","O","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741372638","251.7","316","78","80403","100","5103","H","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741381722","268.8","316","78","80403","200","5103","Q","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"741380732","249","316","78","80403","200","5103","H","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741372748","120.1","316","78","80403","100","5103","I","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380842","114.3","316","78","80403","200","5103","I","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371868","102.2","316","78","80403","100","5103","A","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741380622","487.2","316","78","80403","200","5103","G","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741380182","1067.9","316","78","80403","200","5103","C","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741381172","40.7","316","78","80403","200","5103","L","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741371978","34","316","78","80403","100","5103","B","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741381282","148.1","316","78","80403","200","5103","M","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380292","29.7","316","78","80403","200","5103","D","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741380952","95","316","78","80403","200","5103","J","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741381942","42.7","316","78","80403","200","5103","S","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"741379962","100.6","316","78","80403","200","5103","A","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"741380072","33.8","316","78","80403","200","5103","B","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741381062","70","316","78","80403","200","5103","K","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741372858","97.4","316","78","80403","100","5103","J","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741372088","1080.4","316","78","80403","100","5103","C","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741372968","71.7","316","78","80403","100","5103","K","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373078","43.2","316","78","80403","100","5103","L","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373188","157.3","316","78","80403","100","5103","M","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741373408","282.1","316","78","80403","100","5103","O","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741373848","46.9","316","78","80403","100","5103","S","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
